timestamp,id,topic,method,norm_pos,diameter,confidence,sphere,projected_sphere,circle_3d,diameter_3d,ellipse,location,model_confidence,theta,phi,interpolated
-796095.047137,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.3708556958886386, 0.5650439957295181]",52.68822061702733,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.635721489125107, -1.1904971481972284, 33.87430032500604], 'normal': [-0.44774161733337964, -0.4582328794771784, -0.7678216409256404], 'radius': 2.7862461486981536}",5.5799914322893605,"{'center': [71.2042936106186, 83.51155281993252], 'axes': [40.741199650511646, 52.680198888600145], 'angle': 44.12694198271479}","[71.2042936106186, 83.51155281993252]",1.0,2.046802366614153,-2.0987207856833794,0
-796095.037059,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.3662215030948353, 0.5681203613185695]",52.68823680536607,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.73851384368903, -1.255223980593959, 33.974423353344534], 'normal': [-0.4576328162630657, -0.464461221828519, -0.7581872980317557], 'radius': 2.7962495709452235}",5.581407291020125,"{'center': [70.31452859420838, 82.92089062683465], 'axes': [40.27891044017793, 52.77410793021639], 'angle': 43.932977193651226}","[70.31452859420838, 82.92089062683465]",1.0,2.053822459955762,-2.1138499460721683,0
-796095.031567,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36377373099740345, 0.570710009259459]",52.687395948229245,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.793252940933522, -1.3097180329999203, 34.041510149009525], 'normal': [-0.46290008835128316, -0.4697049144661549, -0.7517318681090465], 'radius': 2.795277894176968}",5.582728457449638,"{'center': [69.84455635150147, 82.42367822218387], 'axes': [39.867381779437224, 52.69832065950631], 'angle': 43.97015300416424}","[69.84455635150147, 82.42367822218387]",1.0,2.0597528230526776,-2.122736726727424,0
-796095.023611,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.3637977329946458, 0.572489403604495]",52.685986394254925,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7935749301498847, -1.3474946911133694, 34.06544042095087], 'normal': [-0.4629310717780737, -0.473339975087969, -0.7494291766178607], 'radius': 2.7930534569547625}",5.583957484326383,"{'center': [69.84916473497199, 82.08203450793695], 'axes': [39.698894409404474, 52.63640815076048], 'angle': 44.224315491320496}","[69.84916473497199, 82.08203450793695]",1.0,2.0638748944535865,-2.1241373461894115,0
-796095.01562,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36506974372474427, 0.5736737666252565]",52.68428894271633,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.766579471373233, -1.3731676192165798, 34.0650691600837], 'normal': [-0.4603334325461408, -0.47581035374651476, -0.7494649012114604], 'radius': 2.7978025922605205}",5.585098283861896,"{'center': [70.0933907951509, 81.85463680795075], 'axes': [39.76959003280523, 52.7205711862426], 'angle': 44.56266678696177}","[70.0933907951509, 81.85463680795075]",1.0,2.0666814590188882,-2.1216033405481727,0
-796095.007275,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36415799658703, 0.5728356406410451]",52.682554995561176,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.785688613403603, -1.3547388548132915, 34.06515173772196], 'normal': [-0.46217221059534364, -0.47403704506500294, -0.7494569551745143], 'radius': 2.7884780166829444}",5.586155235776539,"{'center': [69.91833534470976, 82.01555699691934], 'axes': [39.63996065562991, 52.553718389169205], 'angle': 44.3214045958741}","[69.91833534470976, 82.01555699691934]",1.0,2.06466639665081,-2.123387529178616,0
-796094.997549,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36413680776168134, 0.5724754524895743]",52.68098568511818,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7858428127209507, -1.3469425784864217, 34.060321028138986], 'normal': [-0.46218704843157354, -0.47328684802567045, -0.7499217904208654], 'radius': 2.785615767044482}",5.587131882883433,"{'center': [69.91426709024282, 82.08471312200174], 'axes': [39.62904246680695, 52.50652447604351], 'angle': 44.26786922773361}","[69.91426709024282, 82.08471312200174]",1.0,2.0638145840685502,-2.1231248911902796,0
-796094.991498,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.3639755418118418, 0.572566083773731]",52.67971487952533,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7897537472723295, -1.3491908674734665, 34.064152566796416], 'normal': [-0.46256337828424376, -0.4735031897343182, -0.7495531004416525], 'radius': 2.793712124828523}",5.58802953710495,"{'center': [69.88330402787362, 82.06731191544364], 'axes': [39.715857895374285, 52.649200443802336], 'angle': 44.2591204105994}","[69.88330402787362, 82.06731191544364]",1.0,2.064060189619113,-2.1237082439233883,0
-796094.983641,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36433883517057725, 0.5728058516804948]",52.678799201160544,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7818092568414095, -1.354235351074367, 34.062442414951974], 'normal': [-0.4617989193360994, -0.47398859539513527, -0.7497176598796095], 'radius': 2.790684802780825}",5.588846229618344,"{'center': [69.95305635275083, 82.021276477345], 'axes': [39.68606476678095, 52.595699384006224], 'angle': 44.34177749980997}","[69.95305635275083, 82.021276477345]",1.0,2.0646113725933026,-2.122871277272235,0
-796094.975243,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.3640783570013175, 0.5728645617369028]",52.67821652684924,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7875473832610798, -1.3554451857755874, 34.06674517307659], 'normal': [-0.4623510708082729, -0.47410501179353937, -0.7493036267860255], 'radius': 2.790927281007341}",5.589576270968232,"{'center': [69.90304454425296, 82.01000414651466], 'axes': [39.663592797162174, 52.5965257349711], 'angle': 44.31478832084415}","[69.90304454425296, 82.01000414651466]",1.0,2.0647435888854804,-2.1236518444232035,0
-796094.967533,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.3645677218109955, 0.5730264712620947]",52.677872183576376,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7770929127191195, -1.3591577680013334, 34.06265236728631], 'normal': [-0.46134508891133363, -0.4744622551847765, -0.7496974572068186], 'radius': 2.7948381276747662}",5.590210423637398,"{'center': [69.99700258771114, 81.97891751767783], 'axes': [39.74179791511269, 52.67003998552181], 'angle': 44.403867330584546}","[69.99700258771114, 81.97891751767783]",1.0,2.0651493757064125,-2.1224443507012443,0
-796094.959492,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.3644833665545515, 0.5729224201238852]",52.677611272177806,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.778950449248451, -1.3569968077980334, 34.06242836279294], 'normal': [-0.4615238304472068, -0.47425431669226265, -0.749719012049243], 'radius': 2.7964629684012268}",5.590736586967953,"{'center': [69.98080637847389, 81.99889533621403], 'axes': [39.76477259386026, 52.69963311932815], 'angle': 44.37791822550606}","[69.98080637847389, 81.99889533621403]",1.0,2.0649131710448954,-2.122604428616201,0
-796094.951265,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36426330090487274, 0.5728810136481941]",52.67723530485766,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.783747695019531, -1.3560788847456466, 34.06480276343178], 'normal': [-0.4619854456367571, -0.47416598950536415, -0.7494905352412435], 'radius': 2.796614803412579}",5.591140858071315,"{'center': [69.93855377373556, 82.00684537954672], 'axes': [39.75232228938406, 52.70051191521879], 'angle': 44.34232774232408}","[69.93855377373556, 82.00684537954672]",1.0,2.0648128461756072,-2.123186953189218,0
-796094.94212,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36449012875007586, 0.5729566454111856]",52.676520809079655,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.778727287057496, -1.3576291597029337, 34.062691029075175], 'normal': [-0.46150235665537, -0.47431516478268215, -0.7496937369744506], 'radius': 2.7942228017772193}",5.591408767403711,"{'center': [69.98210472001456, 81.99232408105236], 'axes': [39.732988451065246, 52.65902368892107], 'angle': 44.38354492041727}","[69.98210472001456, 81.99232408105236]",1.0,2.06498228742381,-2.1225987073880495,0
-796094.935627,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.364531338834631, 0.5729622587572796]",52.675237835323664,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7780456792464587, -1.3579834292055546, 34.06249561863199], 'normal': [-0.46143676891317265, -0.4743492543814661, -0.7497125403531132], 'radius': 2.7994143345376186}",5.591526510537355,"{'center': [69.99001705624916, 81.99124631860234], 'axes': [39.80444603787943, 52.75267340830796], 'angle': 44.39011618032347}","[69.99001705624916, 81.99124631860234]",1.0,2.065021010382206,-2.122524064994782,0
-796094.927259,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36472680186170886, 0.5730913415278922]",52.67316726549544,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.773700753814852, -1.3606245948860431, 34.061494193174454], 'normal': [-0.46101867826858145, -0.47460340066756684, -0.7498089025626936], 'radius': 2.7960934922185063}",5.591482093978413,"{'center': [70.0275459574481, 81.96646242664471], 'axes': [39.76602054324496, 52.69349359805575], 'angle': 44.434570293038846}","[70.0275459574481, 81.96646242664471]",1.0,2.065309724968966,-2.122062165750422,0
-796094.9187800001,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.3646811660903357, 0.5730341280488038]",52.67011616656428,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.774713605919783, -1.3594447900987117, 34.061370323532365], 'normal': [-0.46111614000782003, -0.474489873898974, -0.7498208219245611], 'radius': 2.797174376019601}",5.591266344134194,"{'center': [70.01878388934445, 81.97744741462967], 'axes': [39.78119704067417, 52.7131416332825], 'angle': 44.42040795909791}","[70.01878388934445, 81.97744741462967]",1.0,2.0651807510392706,-2.122149391038281,0
-796094.9111210001,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36472066331887537, 0.5732948547604042]",52.665930474370846,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7738137602766493, -1.3648222208682803, 34.06422223771089], 'normal': [-0.46102955232043796, -0.4750073174160338, -0.7495463963547819], 'radius': 2.7930056544238195}",5.590873726841707,"{'center': [70.02636735722407, 81.9273878860024], 'axes': [39.70846659123917, 52.63538928783893], 'angle': 44.462114126335955}","[70.02636735722407, 81.9273878860024]",1.0,2.06576867391017,-2.122228936250793,0
-796094.903689,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36470481901624635, 0.5732867644282431]",52.66050493721807,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.774409443338027, -1.3649126731698171, 34.06464598613631], 'normal': [-0.4610868719497443, -0.4750160211928074, -0.7495056211435339], 'radius': 2.7990917506646786}",5.590302987758228,"{'center': [70.0233252511193, 81.92894122977731], 'axes': [39.78821938908576, 52.74467077350343], 'angle': 44.459068547987535}","[70.0233252511193, 81.92894122977731]",1.0,2.065778564796048,-2.1223086950023613,0
-796094.895294,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.3649705756234123, 0.5733474214294298]",52.653790766680814,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.768510365151176, -1.3661297569728346, 34.061791150256504], 'normal': [-0.4605192328865528, -0.47513313513635713, -0.7497803278541503], 'radius': 2.7962185465065192}",5.58955767102199,"{'center': [70.07435051969516, 81.91729508554948], 'axes': [39.76682480239452, 52.695146166800555], 'angle': 44.50350873474102}","[70.07435051969516, 81.91729508554948]",1.0,2.065911657060293,-2.1215956517097028,0
-796094.887466,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.3647915560752148, 0.5735056021611322]",52.64580076151093,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.772704239364553, -1.3696696510032922, 34.06661369443571], 'normal': [-0.4609227886208929, -0.475473761598255, -0.7493162783241434], 'radius': 2.800917764548425}",5.588646490710681,"{'center': [70.03997876644124, 81.88692438506261], 'axes': [39.80178096567336, 52.77565173041983], 'angle': 44.50151544953579}","[70.03997876644124, 81.88692438506261]",1.0,2.066298810930311,-2.122262608006289,0
-796094.879471,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36503846664428946, 0.5739183714720157]",52.636610406288284,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7673972091378474, -1.3783766063655314, 34.068881158244565], 'normal': [-0.46041211939922855, -0.47631158876862345, -0.7490980915174061], 'radius': 2.797925862104805}",5.5875833862152575,"{'center': [70.08738559570358, 81.80767267737296], 'axes': [39.74906913602635, 52.71937312464274], 'angle': 44.59257404689179}","[70.08738559570358, 81.80767267737296]",1.0,2.0672514249477096,-2.1218979330787717,0
-796094.8712170001,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36492311862638765, 0.5739524751648344]",52.62635300774779,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.769793559345212, -1.3789295236996315, 34.07070618072238], 'normal': [-0.4606427083054443, -0.4763647932639039, -0.7489224786475991], 'radius': 2.7944580632006213}",5.586387038807855,"{'center': [70.06523877626643, 81.8011247683518], 'axes': [39.69128302881662, 52.655407380531834], 'angle': 44.58153354884614}","[70.06523877626643, 81.8011247683518]",1.0,2.067311935337379,-2.122225946758413,0
-796094.863449,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36514216389886006, 0.5744100877523972]",52.615208048377895,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.764984866545385, -1.388444880520617, 34.07380880303139], 'normal': [-0.46017999162503925, -0.4772804089009091, -0.7486239286767156], 'radius': 2.788167684667818}",5.585079741327839,"{'center': [70.10729546858113, 81.71326315153972], 'axes': [39.58915623438877, 52.538970701133515], 'angle': 44.674826096036185}","[70.10729546858113, 81.71326315153972]",1.0,2.0683535919753284,-2.1219554273798673,0
-796094.855614,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36521200093559064, 0.5745262536586773]",52.603384424585926,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7633954828672564, -1.3908024174118951, 34.07433537702504], 'normal': [-0.46002705310930375, -0.4775072629940431, -0.748573259070552], 'radius': 2.785161946598516}",5.583685781922416,"{'center': [70.1207041796334, 81.69095929753395], 'axes': [39.54576657365438, 52.484233086585384], 'angle': 44.700374453918684}","[70.1207041796334, 81.69095929753395]",1.0,2.0686117652103304,-2.1218373379201823,0
-796094.847635,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.3648820399689747, 0.5746457906450329]",52.5911026394841,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.770911123339501, -1.3935361168324594, 34.08070454415008], 'normal': [-0.4607502459509342, -0.4777703133434341, -0.7479603856781923], 'radius': 2.79088357946289}",5.582229767364236,"{'center': [70.05735167404315, 81.66800819615369], 'axes': [39.5851352578565, 52.582029239529504], 'angle': 44.67238454257286}","[70.05735167404315, 81.66800819615369]",1.0,2.068911177266858,-2.1229039822355693,0
-796094.839344,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36530544758510053, 0.5746590035816277]",52.57858008086656,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.761675319532767, -1.3939152103703982, 34.07526475791515], 'normal': [-0.45986153031526744, -0.47780679163613027, -0.7484838293527043], 'radius': 2.7913202224663602}",5.580735317703684,"{'center': [70.1386459363393, 81.6654713123275], 'axes': [39.62385714235331, 52.594242818781986], 'angle': 44.73178304155124}","[70.1386459363393, 81.6654713123275]",1.0,2.068952701838479,-2.1217301065663268,0
-796094.831636,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36510949837159706, 0.5748299584439924]",52.5660207289412,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.766055311349299, -1.3975255684693684, 34.08026419262814], 'normal': [-0.4602829952243213, -0.4781541985061822, -0.7480027585231475], 'radius': 2.7914158701214387}",5.579224255486048,"{'center': [70.10102368734664, 81.63264797875344], 'axes': [39.59561845865764, 52.5917127202748], 'angle': 44.72890074216508}","[70.10102368734664, 81.63264797875344]",1.0,2.069348214773341,-2.1224257146199483,0
-796094.823571,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36515631054144726, 0.5748038768980548]",52.55360758582254,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7649032221977077, -1.3968578234723994, 34.0791286022141], 'normal': [-0.4601721353940211, -0.4780899447138905, -0.7481120307616873], 'radius': 2.788639643726131}",5.577716077843532,"{'center': [70.11001162395787, 81.63765563557348], 'axes': [39.56488091227625, 52.542657767853015], 'angle': 44.731535468718164}","[70.11001162395787, 81.63765563557348]",1.0,2.0692750572239254,-2.1222530159725386,0
-796094.815579,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36509088497263215, 0.5747278857223228]",52.541495516275916,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.766266131458023, -1.3951972212276411, 34.07890601530865], 'normal': [-0.46030328139874177, -0.47793015318838583, -0.7481334491966504], 'radius': 2.7879625748786703}",5.576227437434878,"{'center': [70.09744991474537, 81.652245941314], 'axes': [39.556811466071856, 52.53074564691843], 'angle': 44.712055702853604}","[70.09744991474537, 81.652245941314]",1.0,2.0690931357443723,-2.1223674100191836,0
-796094.8074330001,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36538517707533674, 0.5747534632814011]",52.52980387362089,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.759409482833079, -1.3953381994238914, 34.07478151216575], 'normal': [-0.4596435000771834, -0.477943718821645, -0.7485303296966213], 'radius': 2.7773476622647997}",5.574771547693012,"{'center': [70.15395399846466, 81.64733504997098], 'axes': [39.43823524723301, 52.34272711167066], 'angle': 44.755235944882266}","[70.15395399846466, 81.64733504997098]",1.0,2.0691085794187614,-2.1214909056839653,0
-796094.799593,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.3653814477428958, 0.5745455787640845]",52.51861056090072,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.759701491969885, -1.391246800666834, 34.072349888222746], 'normal': [-0.4596715986694735, -0.4775500237926868, -0.7487643128196314], 'radius': 2.785193834612566}",5.573357684619462,"{'center': [70.153237966636, 81.68724887729576], 'axes': [39.558208194759985, 52.48637225218578], 'angle': 44.726116574175485}","[70.153237966636, 81.68724887729576]",1.0,2.0686604335589704,-2.1213788029414586,0
-796094.791606,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.3653696946651939, 0.5746552632167656]",52.50795049588402,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.759937555000416, -1.3934981516538736, 34.07393117490392], 'normal': [-0.4596943138451773, -0.4777666601424214, -0.7486121534377916], 'radius': 2.7832685622655133}",5.571991111160152,"{'center': [70.15098137571724, 81.666189462381], 'axes': [39.52305200238261, 52.450260064742196], 'angle': 44.73970030080888}","[70.15098137571724, 81.666189462381]",1.0,2.068907018746506,-2.1214914576094457,0
-796094.783532,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36540900394246467, 0.5744394838138813]",52.497820572864384,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.75895889776651, -1.3889029511196567, 34.07039976716039], 'normal': [-0.45960014250893727, -0.47732448676485295, -0.7489519633063487], 'radius': 2.783141254330384}",5.570673657750574,"{'center': [70.15852875695322, 81.70761910773479], 'axes': [39.54180662562791, 52.451093583468875], 'angle': 44.715024737650424}","[70.15852875695322, 81.70761910773479]",1.0,2.0684037523299574,-2.121197777408506,0
-796094.774878,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36535775882922894, 0.5740960928502121]",52.48819090216792,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7600096006437056, -1.3816960240580212, 34.06645580378122], 'normal': [-0.4597012464404352, -0.4766309998850088, -0.7493314713594557], 'radius': 2.785850592141169}",5.569404934653077,"{'center': [70.14868969521196, 81.77355017275929], 'axes': [39.6009922678743, 52.503559308851216], 'angle': 44.660313594721615}","[70.14868969521196, 81.77355017275929]",1.0,2.0676147265201177,-2.1210700091438683,0
-796094.767523,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36534808782406686, 0.5737818672105897]",52.4790204156624,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7603135133182164, -1.3752732543222033, 34.0625605144032], 'normal': [-0.459730490451175, -0.47601296857902253, -0.7497062957546168], 'radius': 2.79209661751222}",5.568183962838058,"{'center': [70.14683286222083, 81.83388149556677], 'axes': [39.70791352054265, 52.6196691450838], 'angle': 44.615390710760636}","[70.14683286222083, 81.83388149556677]",1.0,2.0669118358532876,-2.120875480058329,0
-796094.759542,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36536597406103616, 0.5734299526883204]",52.47027391040396,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.759474475777118, -1.3675052224437394, 34.05711964548081], 'normal': [-0.45964975402613945, -0.47526548936300506, -0.7502298436107782], 'radius': 2.78571084610269}",5.567010902762544,"{'center': [70.15026701971894, 81.9014490838425], 'axes': [39.65299467467871, 52.50946781428522], 'angle': 44.56839562364415}","[70.15026701971894, 81.9014490838425]",1.0,2.0660620804140253,-2.1204861904058387,0
-796094.7512780001,1,pupil.1.3d,pye3d 0.3.0 real-time,"[0.36530585816036365, 0.572947390793531]",52.461936861879416,1.0,"{'center': [2.017345890181746, 3.5715986255211245, 41.853736884410736], 'radius': 10.392304845413264}","{'center': [109.49812664011793, 120.07019487547953], 'axes': [168.16695029302, 168.16695029302], 'angle': 0.0}","{'center': [-2.7606014906392877, -1.3572885964400792, 34.0513468929214], 'normal': [-0.45975820108181514, -0.4742823940674346, -0.7507853269848018], 'radius': 2.7873007241239796}",5.5658884869979195,"{'center': [70.13872476678982, 81.99410096764207], 'axes': [39.70765512284796, 52.54344319670117], 'angle': 44.49269912756621}","[70.13872476678982, 81.99410096764207]",1.0,2.064945063369369,-2.1202615970953813,0
